sess_item_dscr,vote_item_id,vote_item_dscr,vote_date,vote_time,voted_for,voted_against
"הצעת חוק רשות הספנות והנמלים, התשס""ד-2004",121,הסתייגות,14/07/2004,18:13,0,1
המשבר המתמשך ברשויות המקומיות ובמועצות הדתיות,300,הצעת אי-אמון בממשלה,12/07/2004,19:20,0,1
במלאת שנה לתוכנית הכלכלית הפוגעת בשכבות החלשות,300,הצעת אי-אמון בממשלה,12/07/2004,19:21,0,1
התייחסותה להחלטת בית הדין בהאג בעניין הגדר,300,הצעת אי-אמון בממשלה,12/07/2004,19:36,0,1
"הצעת חוק שוויון הזדמנויות בעבודה (תיקון - זכויות הורה), התשס""ג-2003 ",100,להעביר את הצעת החוק לוועדה,09/06/2004,12:18,0,1
"הצעת חוק לתיקון פקודת העיריות (תקציב משכורות), התשס""ג-2003 ",100,להעביר את הצעת החוק לוועדה,09/06/2004,12:36,0,1
"הצעת חוק עידוד מקומות חניה בישראל, התשס""ג-2003 ",100,להעביר את הצעת החוק לוועדה,09/06/2004,12:48,0,1
"הצעת חוק בנימין זאב הרצל (ציון זכרו ופועלו), התשס""ד-2004 ",100,להעביר את הצעת החוק לוועדה,09/06/2004,12:49,1,0
"הצעת חוק תכנית החירום הכלכלית (תיקוני חקיקה להשגת יעדי התקציב והמדיניות הכלכלית לשנת הכספים 2002 ו-2003 - קיצבת זקנה), התשס""ד-2003 ",100,להעביר את הצעת החוק לוועדה,09/06/2004,13:16,0,1
"הצעת חוק הבנקאות (שירות ללקוח)(חובת תרגום מסמכים), התשס""ד-2004 ",100,להעביר את הצעת החוק לוועדה,09/06/2004,13:32,0,1
"הצעת חוק המועצה להשכלה גבוהה (תיקון - פטור משכר לימוד ומעבר בין מוסדות), התשס""ג-2003 ",100,להעביר את הצעת החוק לוועדה,09/06/2004,13:39,0,1
"הצעת חוק חקירת סיבות מוות (תיקון - נוכחות בני משפחה או מי מטעמם בזמן הנתיחה), התשס""ד-2003 ",100,להעביר את הצעת החוק לוועדה,09/06/2004,13:55,0,1
"הצעת חוק התקשרויות זוגיות (רישום ופירוק), התשס""ד-2004 ",100,להעביר את הצעת החוק לוועדה,09/06/2004,14:18,0,1
"הצעת חוק לתיקון פקודת מס הכנסה ( 139 והוראת שעה) התשס""ד-2004 ",100,להעביר את הצעת החוק לוועדה,08/06/2004,19:47,1,0
"הקיפאון בנושאים החברתיים, המדיניים והכלכליים",300,הצעת אי-אמון בממשלה,24/05/2004,19:08,0,1
"הצעת אי אמון של סיעות מרצ-חד""ש-תע""ל-בל""ד-ורעם  בנושא: פעולת צה""ל ברפיח ",300,הצעת אי-אמון בממשלה,24/05/2004,19:09,0,1
"הצעת אי אמון של סיעת ש""ס בנושא: הסכנה לחיסול שירותי  הדת בישראל עקב מצבם הקשה של הרשויות המקומיות",300,הצעת אי-אמון בממשלה,24/05/2004,19:10,0,1
הצעת חוק יסוד: צמצום זכות השתיקה לנבחרי ציבור (תיקוני חקיקה) ,103,להסיר מסדר-היום את הצעת החוק,19/05/2004,12:10,0,1
הצעת חוק יסוד: הגבלת זכות השתיקה לנבחרי ציבור (פ/1521) ,103,להסיר מסדר-היום את הצעת החוק,19/05/2004,12:10,0,1
"הצעת חוק כלי-היריה (תיקון - אחסנת נשק), התשס""ד-2004",100,להעביר את הצעת החוק לוועדה,19/05/2004,12:47,1,0
"הצעת חוק טיסות חברת אל-על, התשס""ג-2003 ",103,להסיר מסדר-היום את הצעת החוק,19/05/2004,13:22,0,1
"הצעת סיעת מרצ-חד""ש-תע""ל-בל""ד-ורעם להביע אי-אמון בראש הממשלה בשל הפרסומים בדבר המשך הבנייה בהתנחלויות; הקיפאון המדיני והיעדר תוכנית מדינית מאז משאל הליכוד ",300,הצעת אי-אמון בממשלה,17/05/2004,17:49,0,1
"הצעת חוק חסינות חברי-הכנסת, זכויותיהם וחובותיהם (תיקון מס` 32)(אבטחת חברי הכנסת), התשס""ד-2004 ",100,להעביר את הצעת החוק לוועדה,17/05/2004,17:51,1,0
"הצעת חוק הבחירות לכנסת (תיקון מס` 51), התשס""ד-2004 ",121,הסתייגות,17/05/2004,18:44,0,1
"הצעת חוק הרשויות המקומיות (ביטול איחוד המועצות המקומיות אבו סנאן, ג`וליס, ינוח-ג`ת וירכא), התשס""ד-2004 ",121,הסתייגות,17/05/2004,19:02,0,1
התנהלותו החמורה של ראש הממשלה,300,הצעת אי-אמון בממשלה,22/03/2004,19:10,0,1
"מדיניות החברתית, הכלכלית והמדינית של הממשלה",300,הצעת אי-אמון בממשלה,22/03/2004,19:11,0,1
עיכוב בתשלום שכר עובדי המועצות הדתיות והרשויות המקומיות ,300,הצעת אי-אמון בממשלה,22/03/2004,19:12,0,1
מצוקת הקרקעות והדיור וחשש להתגברות העויינות נגד האוכלוסייה הערבית,300,הצעת אי-אמון בממשלה,22/03/2004,19:13,0,1
תכנית ההתנתקות של ראש הממשלה ומדיניות הממשלה בשטחים כנסת ,911,הודעת ראש הממשלה,15/03/2004,19:03,1,0
"הצעת חוק הבחירות לכנסת (העלאת אחוז החסימה)(תיקון - מס` 50), התשס""ד-2004 ",100,להעביר את הצעת החוק לוועדה,15/03/2004,19:06,1,0
הפגיעה בשירותי הבריאות לאזרחים ולזוגות צעירים בפרפיריה,300,הצעת אי-אמון בממשלה,01/03/2004,19:26,0,1
הריסת בתים בבענה ובמקומות אחרים והתעלמותה של הממשלה מהחלטות קודמות בדבר  הצורך לפתור את מצוקת הקרקע והדיור במגזר הערבי,300,הצעת אי-אמון בממשלה,01/03/2004,19:27,0,1
התנהלותה של הממשלה בנושא גדר ההפרדה,300,הצעת אי-אמון בממשלה,01/03/2004,19:29,0,1
העלייה החדה באבטלה לשיא חדש בייחוד בקרב נשים ועולים חדשים,300,הצעת אי-אמון בממשלה,01/03/2004,19:29,0,1
"הצ""ח הכנסת (תיקון מס` 18), התשס""ד-2004 ",104,קריאה שנייה,01/03/2004,20:15,1,0
"הצעת חוק להסדרת הפיקוח על כלבים (תיקון)(דחיית מועד התחילה), התשס""ד-2004",100,להעביר את הצעת החוק לוועדה,01/03/2004,20:54,1,0
"הצעת חוק הביטוח הלאומי (תיקון - ביטוח זכויות עובדי הרשויות המקומיות), התשס""ד-2004 ",100,להעביר את הצעת החוק לוועדה,25/02/2004,12:24,0,1
"הצעת חוק פיקוח על בתי ספר (תיקון - הרחבת תחולה, התשס""ג-2003 ",100,להעביר את הצעת החוק לוועדה,25/02/2004,12:45,0,1
הצעת חוק יסוד: הזכות לדיור    (פ/1280),100,להעביר את הצעת החוק לוועדה,25/02/2004,12:54,0,1
"הצעת חוק  המים (תיקון - זכות למים וייעודם), התשס""ג-2003 ",101,להעביר את הצעת החוק לוועדה שתקבע ועדת הכנסת,25/02/2004,12:57,1,0
"הצעת חוק הבנקאות (שירות ללקוח)(תיקון - מסירת מידע על עמלות וחיובים נוספים), התשס""ג-2003 ",100,להעביר את הצעת החוק לוועדה,25/02/2004,13:11,0,1
"הצעת חוק הגבלת שכר בגופים נתמכים, התשס""ד-2004 ",100,להעביר את הצעת החוק לוועדה,25/02/2004,13:23,1,0
"הצעת חוק פקודת העיריות (תיקון - הנצחת נפגעי  הטרור), התשס""ד-2003 ",100,להעביר את הצעת החוק לוועדה,25/02/2004,13:33,1,0
"הצ""ח פיצויי פיטורים (תיקון - הגבלת פיטורי נפגע עבודה), התשס""ג-2003 ",100,להעביר את הצעת החוק לוועדה,18/02/2004,13:37,0,1
"הצ""ח הרשות הלאומית לתרבות המזרחית והמערבית, התשס""ד-2003 ",100,להעביר את הצעת החוק לוועדה,18/02/2004,13:53,0,1
"הצ""ח חיזוק בתים משותפים כנגד רעידת אדמה ע""י בניית יחידות דיור, התשס""ג-2003 ",100,להעביר את הצעת החוק לוועדה,18/02/2004,13:54,0,1
העלאת מחיר הלחם,999,הצבעה,16/02/2004,18:47,0,1
"הצעת אי אמון של סיעת ש""ס בנושא: יחסה לרבבות קשישים רועדים, רעבים ובודדים",999,הצבעה,16/02/2004,18:47,0,1
"הצעת אי אמון של סיעות מרץ-חד""ש-תע""ל ובל""ד בנושא:  המדיניות הכלכלית והחברתית של הממשלה",999,הצבעה,16/02/2004,18:48,0,1
התנהלותה של הממשלה במלאת שנה לכהונתה ,910,הודעת הממשלה,16/02/2004,21:28,1,0
"הצעת חוק הבחירות לכנסת (תיקון מס` 50)(התפלגות סיעה המתמזגת עם סיעה אחרת), התשס""ד-2004 (קריאה ראשונה) - של ח""כ סער (כ/36)",100,להעביר את הצעת החוק לוועדה,16/02/2004,22:14,1,0
הצעת אי אמון של סיעת העבודה-מימד בנושא: המצב הכלכלי והמדיני ,300,הצעת אי-אמון בממשלה,09/02/2004,19:03,0,1
יחסה של  הממשלה למצבו הקשה של בית החולים ביקור חולים בירושלים,300,הצעת אי-אמון בממשלה,09/02/2004,19:04,0,1
תכניותיה להעביר ישובים ערביים במשולש מעבר לקו הירוק והמצב המדיני-חברתי,300,הצעת אי-אמון בממשלה,09/02/2004,19:05,0,1
העיכוב בהעברת תקציבי הישיבות ומצבם הקשה של שירותי הדת במדינה,300,הצעת אי-אמון בממשלה,09/02/2004,19:05,0,1
מצבן הכלכלי הקשה של הרשויות המקומיות ,300,הצעת אי-אמון בממשלה,02/02/2004,18:36,0,1
הסתירה בין גירסת ראש הממשלה לבין גירסת המתנחלים בפינוי ההתנחלויות,300,הצעת אי-אמון בממשלה,02/02/2004,18:38,0,1
"הצעת חוק הדיינים (תיקון מס` 19), התשס""ד-2004 ",104,קריאה שנייה,02/02/2004,19:45,0,1
"הצ""ח בתי המשפט (תיקון - דיון בנושא דת), התשס""ג-2003 ",100,להעביר את הצעת החוק לוועדה,28/01/2004,13:49,0,1
"הצ""ח סדר-הדין הפלילי (תיקון - העברת חומר החקירה לתובע ללא המלצה), התשס""ד-2003 ",100,להעביר את הצעת החוק לוועדה,28/01/2004,14:02,0,1
"הצ""ח לתיקון פקודת המשטרה (השכלה גבוהה כתנאי בגיוס חוקרים למשטרה), התשס""ג-2003 ",100,להעביר את הצעת החוק לוועדה,28/01/2004,14:14,1,0
"הצ""ח לתיקון פקודת התעבורה (איסור עקיפה), התשס""ג-2003 ",101,להעביר את הצעת החוק לוועדה שתקבע ועדת הכנסת,28/01/2004,14:20,0,1
"הצ""ח הספקת חשמל (הוראת שעה)(תיקון - תחילה ותוקף), התשס""ג-2003  (פ/1477) ",100,להעביר את הצעת החוק לוועדה,28/01/2004,14:57,1,0
"הצעת חוק הספקת החשמל (הוראת שעה)(תיקון - הארכת תוקף), התשס""ד-2003  (פ/1683)",100,להעביר את הצעת החוק לוועדה,28/01/2004,14:58,1,0
"הצעת חוק לתיקון פקודת מס הכנסה (תיקון מס` 137 והוראת שעה), התשס""ד-2004 ",104,קריאה שנייה,28/01/2004,15:21,1,0
"הצ""ח גדר הביטחון, התשס""ג-2003   (פ/1611) ",100,להעביר את הצעת החוק לוועדה,21/01/2004,13:13,0,1
"הצ""ח  גדר הביטחון, התשס""ד-2003   (פ/1631) ",100,להעביר את הצעת החוק לוועדה,21/01/2004,13:13,0,1
"הצ""ח גדר ביטחון, התשס""ד-2003  (פ/1739) ",100,להעביר את הצעת החוק לוועדה,21/01/2004,13:14,0,1
"הצעת חוק הסדרת הבטיחות בשימוש בגז הבישול הביתי, התשס""ג-2003 ",100,להעביר את הצעת החוק לוועדה,21/01/2004,13:22,0,1
"הצ""ח עידוד מעורבות סטודנטים בפעילות חברתית וקהילתית, התשס""ד-2003 ",100,להעביר את הצעת החוק לוועדה,21/01/2004,13:29,0,1
"הצ""ח הרשויות המקומיות (גימלאות לראש רשות וסגניו)(תיקון - פנסיה צוברת), התשס""ג-2003 ",100,להעביר את הצעת החוק לוועדה,21/01/2004,13:37,0,1
"הצ""ח למניעת אלימות במשפחה (תיקון - לחצן מצוקה), התשס""ג-2003 ",109,להשהות את ההצבעה על הצעת החוק,21/01/2004,13:45,1,0
"הצ""ח יסודות התקציב, (תיקון-תקציב משרד החינוך)(הוראת שעה), התשס""ג-2003 ",100,להעביר את הצעת החוק לוועדה,21/01/2004,14:01,0,1
"הצ""ח יסודות התקציב (תיקון - פטור מדמי חכירה לבתי כנסת), התשס""ג-2003 ",109,להשהות את ההצבעה על הצעת החוק,21/01/2004,14:18,1,0
