"CommitteeID","Name","CategoryID","CategoryDesc","KnessetNum","CommitteeTypeID","CommitteeTypeDesc","Email","StartDate","FinishDate","AdditionalTypeID","AdditionalTypeDesc","ParentCommitteeID","CommitteeParentName","IsCurrent","LastUpdatedDate"
2126,ועדת המשנה למדיניות חוץ והסברה (זמנית),503,ועדת המשנה ליחסי חוץ והסברה,22,74,ועדת משנה,,2019-10-30 00:00:00,2020-03-16 00:00:00,,,2110,ועדת החוץ והביטחון (זמנית),0,2020-03-12 15:53:14
2127,"ועדת המשנה לענייני וא""א (זמנית)",,,22,74,ועדת משנה,,2019-10-30 00:00:00,2020-03-16 00:00:00,,,2110,ועדת החוץ והביטחון (זמנית),0,2020-03-12 15:54:56
2128,ועדת המשנה לנושאים מיוחדים (זמנית),,,22,74,ועדת משנה,,2019-10-30 00:00:00,2020-03-16 00:00:00,,,2110,ועדת החוץ והביטחון (זמנית),0,2020-03-12 15:54:26
2130,הועדה המשותפת של ועדת הכספים וועדת החוץ והביטחון לתקציב הביטחון (זמנית),700,ועדה משותפת זמנית של ועדת הכספים וועדת החוץ והביטחון - לתקציב הביטחון,22,73,ועדה משותפת,,2019-11-04 00:00:00,2020-03-16 00:00:00,992,מיוחדת,,,0,2020-03-12 12:35:04
2131,הוועדה המשותפת לוועדה המסדרת ולוועדה הזמנית לענייני כספים בנושא תקציב הכנסת,701,הוועדה המשותפת לוועדה המסדרת ולוועדה הזמנית לענייני כספים בנושא תקציב הכנסת,22,73,ועדה משותפת,,2019-12-10 00:00:00,2020-03-16 00:00:00,992,מיוחדת,,,0,2020-03-12 12:35:04
2132,הוועדה המיוחדת לדיון בהצעת חוק התפזרות הכנסת העשרים ושתיים,702,"הוועדה המיוחדת לעניין הצעת חוק התפזרות הכנסת העשרים ושתיים, התש""ף-2019",22,72,ועדה מיוחדת,,2019-12-11 00:00:00,2020-03-16 00:00:00,,,,,0,2020-03-12 12:35:04
2134,"ועדת המשנה (של הוועדה המשותפת הזמנית לתקציב הביטחון) לענייני וא""א",,,22,74,ועדת משנה,,2019-12-15 00:00:00,2020-03-16 00:00:00,991,קבועה,2130,הועדה המשותפת של ועדת הכספים וועדת החוץ והביטחון לתקציב הביטחון (זמנית),0,2020-03-12 17:25:10
2135,ועדת המשנה (של הוועדה המשותפת הזמנית לתקציב הביטחון) לשירותים חשאיים,,,22,74,ועדת משנה,,2019-12-15 00:00:00,2020-03-16 00:00:00,991,קבועה,2130,הועדה המשותפת של ועדת הכספים וועדת החוץ והביטחון לתקציב הביטחון (זמנית),0,2020-03-12 17:25:00
2137,הוועדה המסדרת,689,הוועדה המסדרת,23,72,ועדה מיוחדת,vadatk@knesset.gov.il,2020-03-23 00:00:00,,992,מיוחדת,,,1,2020-03-24 11:44:33
2138,ועדת החוץ והביטחון,4,ועדת החוץ והביטחון,23,71,ועדה ראשית,v_bitachon@knesset.gov.il,2020-03-23 00:00:00,,991,קבועה,,,1,2020-07-22 15:17:44
2139,ועדת הכספים,2,ועדת הכספים,23,71,ועדה ראשית,vksafim@knesset.gov.il,2020-03-23 00:00:00,,991,קבועה,,,1,2020-07-22 15:16:45
2140,ועדת המשנה למודיעין ולשירותים החשאיים,499,"ועדת המשנה למודיעין, שירותים חשאיים ושבויים ונעדרים",23,74,ועדת משנה,v-bitachon@knesset.gov.il,2020-03-18 00:00:00,,991,קבועה,2138,ועדת החוץ והביטחון,1,2020-06-22 16:03:10
2141,נסגרה - הוועדה המיוחדת בעניין ההתמודדות עם נגיף הקורונה - זמנית,711,הוועדה המיוחדת בעניין ההתמודדות עם נגיף הקורונה,23,72,ועדה מיוחדת,,2020-03-24 00:00:00,2020-05-27 00:00:00,992,מיוחדת,,,0,2020-06-08 15:56:42
2142,"הוועדה המיוחדת להיערכות מערכת החינוך והחינוך המיוחד, לרבות לשנת הלימודים הבאה",705,"הוועדה המיוחדת להיערכות מערכת החינוך והחינוך המיוחד, לרבות לשנת הלימודים הבאה",23,72,ועדה מיוחדת,vadatk@knesset.gov.il,2020-03-24 00:00:00,,992,מיוחדת,,,1,2020-06-22 15:47:43
2143,הוועדה המיוחדת לענייני רווחה ועבודה,706,הוועדה המיוחדת לענייני רווחה ועבודה,23,72,ועדה מיוחדת,,2020-03-24 00:00:00,2020-05-27 00:00:00,992,מיוחדת,,,0,2020-06-30 11:03:44
2144,נסגרה - הוועדה המיוחדת למיגור הפשיעה  והאלימות  בחברה הערבית - זמנית,712,הוועדה המיוחדת למיגור הפשיעה בחברה הערבית (הראשונה),23,72,ועדה מיוחדת,,2020-03-25 00:00:00,2020-05-27 00:00:00,992,מיוחדת,,,0,2020-06-08 15:56:29
2145,הוועדה המיוחדת לדיון בהצעת חוק יסוד: הממשלה (תיקון - ממשלת חילופים) (פ/280/23),707,הוועדה המיוחדת לדיון בהצעת חוק יסוד: הממשלה (תיקון - ממשלת חילופים),23,72,ועדה מיוחדת,vhuka@knesset.gov.il,2020-04-23 00:00:00,,992,מיוחדת,,,1,2020-07-22 15:17:04
2146,ועדת האתיקה,14,ועדת האתיקה,23,71,ועדה ראשית,vetika@knesset.gov.il,2020-07-01 00:00:00,,991,קבועה,,,1,2020-07-02 14:35:37
2147,"ועדת העבודה, הרווחה והבריאות",28,"ועדת העבודה, הרווחה והבריאות",23,71,ועדה ראשית,vrevacha@knesset.gov.il,2020-05-20 00:00:00,,991,קבועה,,,1,2020-05-20 12:06:19
2148,"ועדת החוקה, חוק ומשפט",6,"ועדת החוקה, חוק ומשפט",23,71,ועדה ראשית,vhuka@knesset.gov.il,2020-05-25 00:00:00,,991,קבועה,,,1,2020-05-25 10:31:30
2149,"ועדת החינוך, התרבות והספורט",8,"ועדת החינוך, התרבות והספורט",23,71,ועדה ראשית,v2@knesset.gov.il,2020-05-25 00:00:00,,991,קבועה,,,1,2020-06-03 14:12:10
2150,ועדת הכלכלה,3,ועדת הכלכלה,23,71,ועדה ראשית,vkalkala@knesset.gov.il,2020-05-25 00:00:00,,991,קבועה,,,1,2020-09-16 12:27:15
2151,ועדת המדע והטכנולוגיה,13,ועדת  המדע  והטכנולוגיה,23,71,ועדה ראשית,v_mada@knesset.gov.il,2020-05-25 00:00:00,,991,קבועה,,,1,2021-01-06 11:17:26
2152,ועדת הכנסת,1,ועדת הכנסת,23,70,ועדת הכנסת,vadatk@knesset.gov.il,2020-05-25 00:00:00,,991,קבועה,,,1,2020-09-08 15:23:02
2153,"ועדת העלייה, הקליטה והתפוצות",27,"ועדת העלייה, הקליטה והתפוצות",23,71,ועדה ראשית,vdept3@knesset.gov.il,2020-05-25 00:00:00,,991,קבועה,,,1,2020-05-25 10:50:35
2154,ועדת הפנים והגנת הסביבה,5,ועדת הפנים והגנת הסביבה,23,71,ועדה ראשית,v_hapnim@knesset.gov.il,2020-05-25 00:00:00,,991,קבועה,,,1,2020-05-27 15:47:18
2155,הוועדה לענייני ביקורת המדינה,10,הוועדה לענייני ביקורת המדינה,23,71,ועדה ראשית,vbikoret@knesset.gov.il,2020-05-25 00:00:00,,991,קבועה,,,1,2020-06-01 14:01:29
2156,הוועדה לקידום מעמד האישה ולשוויון מגדרי,11,הוועדה לקידום מעמד האישה ולשוויון מגדרי,23,71,ועדה ראשית,v3@knesset.gov.il,2020-05-25 00:00:00,,991,קבועה,,,1,2020-05-25 10:53:41
2157,הוועדה המיוחדת לעניין הקרן לאזרחי ישראל,708,הוועדה המיוחדת לעניין הקרן לאזרחי ישראל,23,72,ועדה מיוחדת,vgaz@knesset.gov.il,2020-05-27 00:00:00,,992,מיוחדת,,,1,2020-09-15 10:22:21
2158,הוועדה המיוחדת לפניות הציבור,19,הוועדה המיוחדת לפניות הציבור,23,72,ועדה מיוחדת,vz@knesset.gov.il,2020-05-27 00:00:00,,992,מיוחדת,,,1,2020-06-22 16:07:34
2159,הוועדה המיוחדת לזכויות הילד,25,הוועדה המיוחדת לזכויות הילד,23,72,ועדה מיוחדת,v_yeled@knesset.gov.il,2020-05-27 00:00:00,,992,מיוחדת,,,1,2020-06-22 16:00:05
2160,הוועדה המיוחדת למיגור הפשיעה בחברה הערבית,704,הוועדה המיוחדת למיגור הפשיעה בחברה הערבית,23,72,ועדה מיוחדת,vmpha@knesset.gov.il,2020-05-27 00:00:00,,992,מיוחדת,,,1,2020-10-13 12:26:19
2161,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,703,הוועדה המיוחדת לעניין נגיף הקורונה החדש ולבחינת היערכות המדינה למגפות ולרעידות אדמה,23,72,ועדה מיוחדת,vcorona@knesset.gov.il,2020-05-27 00:00:00,,992,מיוחדת,,,1,2020-06-22 16:10:50
2162,הוועדה המשותפת לוועדת החוץ והביטחון ולוועדת הפנים והגנת הסביבה לדיון בהארכת תוקף חוק האזרחות והכניסה לישראל,578,ועדה משותפת חוץ וביטחון ופנים לדיון בהארכת תוקף חוק האזרחות והכניסה לישראל,23,73,ועדה משותפת,v_bitachon@KNESSET.GOV.IL,2020-05-27 00:00:00,,992,מיוחדת,,,1,2020-05-31 10:38:33
2163,"הוועדה המשותפת לוועדת החוץ והביטחון ולוועדת החוקה, חוק ומשפט לעניין הכרזה על מצב חירום",583,ועדה משותפת חוץ וביטחון-חוקה לעניין הצורך להכריז על מצב חירום,23,73,ועדה משותפת,v_bitachon@KNESSET.GOV.IL,2020-05-27 00:00:00,,992,מיוחדת,,,1,2020-05-31 10:37:48
2165,ועדת המשנה לביטחון יחסי חוץ וקשרי מסחר בינלאומיים,196,"ועדת המשנה לנושא ביטחון, יחסי חוץ וקשרי מסחר בינלאומיים",23,74,ועדת משנה,vbikoret@knesset.gov.il,2020-06-08 00:00:00,,,,2155,הוועדה לענייני ביקורת המדינה,1,2020-06-08 11:52:22
2166,ועדת המשנה לעניין אינטגרציה של עולים חדשים בחברה הישראלית,709,ועדת המשנה לעניין אינטגרציה של עולים חדשים בחברה הישראלית,23,74,ועדת משנה,vdept3@knesset.gov.il,2020-06-09 00:00:00,,,,2153,"ועדת העלייה, הקליטה והתפוצות",1,2020-06-22 16:12:24
2167,ועדת המשנה לעניין חיילים בודדים בשירות ובשחרור,710,ועדת המשנה לעניין חיילים בודדים בשירות ובשחרור,23,74,ועדת משנה,skolman@KNESSET.GOV.IL,2020-06-15 00:00:00,,,,2153,"ועדת העלייה, הקליטה והתפוצות",1,2020-06-22 16:38:25
2168,הוועדה המיוחדת להתמודדות עם סמים ואלכוהול,12,הוועדה המיוחדת להתמודדות עם סמים ואלכוהול,23,72,ועדה מיוחדת,vaadams@knesset.gov.il,2020-06-30 00:00:00,,992,מיוחדת,,,1,2020-07-22 15:17:40
2169,ועדת המשנה למוכנות וביטחון שוטף,,,23,74,ועדת משנה,v_bitachon@gov.il,2020-07-21 00:00:00,,,,2138,ועדת החוץ והביטחון,1,2020-07-21 14:51:14
2170,ועדת המשנה ליחסי חוץ והסברה,,,23,74,ועדת משנה,v_bitachon@knesset.gov.il,2020-07-21 00:00:00,,,,2138,ועדת החוץ והביטחון,1,2020-07-21 15:22:10
2171,"ועדת המשנה לכח אדם בצה""ל",,,23,74,ועדת משנה,v_bitachon@knesset.gov.il,2020-07-21 00:00:00,,,,2138,ועדת החוץ והביטחון,1,2020-07-21 15:32:53
2172,ועדת המשנה למדיניות ואסטרטגיה,,,23,74,ועדת משנה,,2020-07-21 00:00:00,,,,2138,ועדת החוץ והביטחון,1,2020-07-21 15:25:58
2173,ועדת המשנה לעניין הטיפול והסיוע לנפגעי הלם קרב,714,ועדת המשנה לעניין הטיפול והסיוע לנפגעי הלם קרב,23,74,ועדת משנה,vrevacha@knesset.gov.il,2020-08-03 00:00:00,,,,2147,"ועדת העבודה, הרווחה והבריאות",1,2020-08-03 14:42:35
2174,ועדת המשנה לעניין תאונות עבודה בענף הבניין,,,23,74,ועדת משנה,vrevacha@knesst.gov.il,2020-08-05 00:00:00,,991,קבועה,2147,"ועדת העבודה, הרווחה והבריאות",1,2020-09-16 15:05:58
2175,"ועדה משותפת חוקה, פנים ומדע לפי חוק הכללת אמצעי זיהוי ביומטריים",543,"ועדה משותפת של ועדת החוקה, חוק ומשפט, ועדת הפנים והגנת הסביבה וועדת המדע והטכנולוגיה לפי חוק אמצעי זיהוי ביומטריים",23,73,ועדה משותפת,vhuka@knesset.gov.il,2020-08-12 00:00:00,,992,מיוחדת,,,1,2020-08-12 15:12:30
2176,ועדה משותפת לוועדת הכנסת ולוועדת הכספים לתקציב הכנסת,209,ועדה משותפת לתקציב הכנסת,23,73,ועדה משותפת,vadatk@KNESSET.GOV.IL,2020-08-12 00:00:00,,992,מיוחדת,,,1,2020-08-12 15:17:26
2177,"ועדה משותפת לוועדת המדע והטכנולוגיה ולוועדת החוקה, חוק ומשפט לפי חוק סדר הדין הפלילי (סמכויות אכיפה מעצרים)",722,"ועדה משותפת לוועדת החוקה, חוק ומשפט ולוועדת המדע והטכנולוגיה לפי חוק סדר הדין הפלילי (סמכויות אכיפה מעצרים)",23,73,ועדה משותפת,v_mada@knesset.gov.il,2020-08-17 00:00:00,,992,מיוחדת,,,1,2020-08-18 12:55:51
2178,ועדת המשנה למאבק בסחר בנשים ובזנות,527,ועדת המשנה למאבק בסחר בנשים ובזנות,23,74,ועדת משנה,v3@knesset.gov.il,2020-08-18 00:00:00,,,,2156,הוועדה לקידום מעמד האישה ולשוויון מגדרי,1,2020-08-18 09:09:32
2179,ועדת המשנה לנערות וצעירות בסיכון,723,ועדת המשנה לנערות וצעירות בסיכון,23,74,ועדת משנה,v3@knesset.gov.il,2020-08-18 00:00:00,,,,2156,הוועדה לקידום מעמד האישה ולשוויון מגדרי,1,2020-08-18 09:10:16
2181,ועדת השניים,,,23,74,ועדת משנה,vbikoret@knesset.gov.il,2020-08-20 00:00:00,,991,קבועה,2155,הוועדה לענייני ביקורת המדינה,1,2020-08-20 08:55:06
2182,ועדת המשנה לענייני הנגב,724,ועדת המשנה לענייני הנגב,23,74,ועדת משנה,vbikoret@knesset.gov.il,2020-08-24 00:00:00,,992,מיוחדת,2155,הוועדה לענייני ביקורת המדינה,1,2020-10-12 10:11:20
2183,המשנה למעקב אחר ביצוע תקציבי של התכנית למניעת אלימות במשפחה,,,23,74,ועדת משנה,,2020-09-08 00:00:00,,,,2156,הוועדה לקידום מעמד האישה ולשוויון מגדרי,1,2020-09-08 14:50:30
2184,ועדת משנה לקידום עסקים קטנים ובינוניים,,,23,74,ועדת משנה,vkalkala@knesset.gov.il,2020-09-09 00:00:00,,,,2150,ועדת הכלכלה,1,2020-09-10 08:53:41
2185,ועדת משנה לבחינת השלכות ההגירה הבלתי חוקית על כלכלת ישראל,,,23,74,ועדת משנה,vkalkala@knesset.gov.il,2020-09-09 00:00:00,,,,2150,ועדת הכלכלה,1,2020-09-10 08:56:26
2186,ועדת המשנה לקידום הבטיחות בדרכים,,,23,74,ועדת משנה,vkalkala@knesset.gov.il,2020-09-09 00:00:00,,,,2150,ועדת הכלכלה,1,2020-09-10 08:54:43
2187,ועדת המשנה לבחינת כשלים בתחום הצרכנות,,,23,74,ועדת משנה,vkalkala@knesset.gov.il,2020-09-09 00:00:00,,,,2150,ועדת הכלכלה,1,2020-09-10 08:56:09
