"﻿MkID","LastName","FirstName","FullName","BirthDate","YearDate","BirthDateHeb","DeathDate","DeathDateHeb","YearDeathDate","ImmigrationDate","BirthCountry","CityName","FamilyStatus","ChildrenNumber","imgPath","FK_MKStatus","FirstLetter","LU_Gender"
896,רוזנטל,מיקי,רוזנטל מיקי,1955-02-04,1955.0,"1955-02-04T00:00:00",,"",,"",ישראל,גבעתיים,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/896/1_896_2_2270.png?v=20201010,0,ר,1
897,רזבוזוב,יואל,רזבוזוב יואל,1980-07-05,1980.0,"",,"",,"1991-01-01T00:00:00",רוסיה,נתניה,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/897/1_897_2_2277.png?v=20201010,1,ר,1
898,שטבון,יוני,שטבון יוני,1979-03-13,1979.0,"1979-03-13T00:00:00",,"",,"",ישראל,נתניה,נשוי,6.0,https://fs.knesset.gov.il/globaldocs/MK/898/1_898_2_2283.png?v=20201010,0,ש,1
899,שטרן,אלעזר,שטרן אלעזר,1956-08-25,1956.0,"1956-08-25T00:00:00",,"",,"",ישראל,הושעיה,נשוי,5.0,https://fs.knesset.gov.il/globaldocs/MK/899/1_899_2_2288.png?v=20201010,1,ש,1
900,שלח,עפר,שלח עפר,1960-02-09,1960.0,"1960-02-09T00:00:00",,"",,"",ישראל,גינתון,אלמן,2.0,https://fs.knesset.gov.il/globaldocs/MK/900/1_900_2_2295.png?v=20201010,1,ש,1
901,שמולי,איציק,שמולי איציק,1980-02-08,1980.0,"1980-02-08T00:00:00",,"",,"",ישראל,כסלון ,רווק,,https://fs.knesset.gov.il/globaldocs/MK/901/1_901_2_2302.png?v=20201010,1,ש,1
902,שמיר,יאיר,שמיר יאיר,1945-08-18,1945.0,"1945-08-20T00:00:00",,"",,"",ישראל,סביון,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/902/1_902_2_2308.png?v=20201010,0,ש,1
903,שפיר,סתיו,שפיר סתיו,1985-05-17,1985.0,"1985-05-17T00:00:00",,"",,"",ישראל,פרדסיה,רווקה,,https://fs.knesset.gov.il/globaldocs/MK/903/1_903_2_2313.png?v=20201010,0,ש,2
904,שקד,אילת,שקד אילת,1976-05-07,1976.0,"1976-05-07T00:00:00",,"",,"",ישראל,תל אביב,נשואה,2.0,https://fs.knesset.gov.il/globaldocs/MK/904/1_904_2_2320.png?v=20201010,1,ש,2
905,תמנו,פנינה,תמנו פנינה,1981-01-01,1981.0,"",,"",,"1984-01-01T00:00:00",אתיופיה,פתח תקווה,נשואה,2.0,https://fs.knesset.gov.il/globaldocs/MK/905/1_905_2_2326.png?v=20201010,1,ת,2
906,בן צור,יואב,בן צור יואב,1958-06-11,1958.0,"1958-06-11T00:00:00",,"",,"",ישראל,ירושלים,נשוי,7.0,https://fs.knesset.gov.il/globaldocs/MK/906/1_906_2_2331.png?v=20201010,7,ב,1
907,אדרי,ליאור,אדרי ליאור,1979-08-13,1979.0,"1979-02-13T00:00:00",,"",,"",ישראל,"",נשוי,5.0,https://fs.knesset.gov.il/globaldocs/MK/907/1_907_2_2337.png?v=20201010,0,א,1
908,הורוביץ,הלל אילן ,הורוביץ הלל אילן ,1964-03-31,1964.0,"1964-04-01T00:00:00",,"",,"",ישראל,"",נשוי,9.0,https://fs.knesset.gov.il/globaldocs/MK/908/1_908_2_2340.png?v=20201010,0,ה,1
909,אבו מערוף,עבדאללה,אבו מערוף עבדאללה,1956-12-30,1956.0,"",,"",,"",ישראל,ירכא,רווק,,https://fs.knesset.gov.il/globaldocs/MK/909/1_909_2_2345.png?v=20201010,0,א,1
910,אורן,מיכאל,אורן מיכאל,1955-05-20,1955.0,"",,"",,"1979-01-01T00:00:00",ארצות הברית,תל אביב,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/910/1_910_2_2351.png?v=20201010,0,א,1
911,אלאלוף,אלי,אלאלוף אלי,1945-02-17,1945.0,"1945-02-17T00:00:00",,"",,"1967-01-01T00:00:00",מרוקו,באר שבע,נשוי,1.0,https://fs.knesset.gov.il/globaldocs/MK/911/1_911_2_2356.png?v=20201010,0,א,1
912,אמסלם,דוד,אמסלם דוד,1960-08-11,1960.0,"1960-08-11T00:00:00",,"",,"",ישראל,מעלה אדומים,אלמן,2.0,https://fs.knesset.gov.il/globaldocs/MK/912/1_912_2_2363.png?v=20201010,1,א,1
913,בהלול,זוהיר,בהלול זוהיר,1950-12-24,1950.0,"",,"",,"",ישראל,עכו,אלמן,3.0,https://fs.knesset.gov.il/globaldocs/MK/913/1_913_2_2370.png?v=20201010,0,ב,1
914,ביטן,דוד,ביטן דוד,1960-04-08,1960.0,"1960-04-08T00:00:00",,"",,"",מרוקו,ראשון לציון,נשוי,,https://fs.knesset.gov.il/globaldocs/MK/914/1_914_2_2377.png?v=20201010,1,ב,1
915,בן-ארי,מירב ,בן-ארי מירב ,1975-11-13,1975.0,"1975-11-13T00:00:00",,"",,"",ישראל,תל אביב,רווקה,1.0,https://fs.knesset.gov.il/globaldocs/MK/915/1_915_2_2384.png?v=20201010,0,ב,2
916,בן-ראובן,איל,בן-ראובן איל,1954-05-22,1954.0,"",,"",,"",ישראל,יודפת,נשוי,6.0,https://fs.knesset.gov.il/globaldocs/MK/916/1_916_2_2391.png?v=20201010,0,ב,1
917,ברושי,איתן,ברושי איתן,1950-06-17,1950.0,"",,"",,"",ישראל,גבת,נשוי,5.0,https://fs.knesset.gov.il/globaldocs/MK/917/1_917_2_2398.png?v=20201010,0,ב,1
918,ברקו,ענת,ברקו ענת,1960-01-14,1960.0,"1960-01-15T00:00:00",,"",,"",ישראל,רמת גן,נשואה,3.0,https://fs.knesset.gov.il/globaldocs/MK/918/1_918_2_2405.png?v=20201010,0,ב,2
919,ג`בארין,יוסף,ג`בארין יוסף,1972-02-23,1972.0,"",,"",,"",ישראל,אום אל-פחם,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/919/1_919_2_2412.png?v=20201010,1,ג,1
920,גל,שרון,גל שרון,1974-08-13,1974.0,"",,"",,"",ישראל,סביון,גרוש,2.0,https://fs.knesset.gov.il/globaldocs/MK/920/1_920_2_2418.png?v=20201010,0,ג,1
921,גלנט,יואב,גלנט יואב,1958-11-08,1958.0,"1958-11-08T00:00:00",,"",,"",ישראל,עמיקם,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/921/1_921_2_2423.png?v=20201010,1,ג,1
922,זוהר,מכלוף מיקי,זוהר מכלוף מיקי,1980-03-28,1980.0,"1980-03-28T00:00:00",,"",,"",ישראל,קריית גת,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/922/1_922_2_2430.png?v=20201010,1,ז,1
923,חאג` יחיא ,עבד אלחכים,חאג` יחיא  עבד אלחכים,1965-02-16,1965.0,"",,"",,"",ישראל,טייבה,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/923/1_923_2_2437.png?v=20201010,0,ח,1
924,חזן,אורן אסף,חזן אורן אסף,1981-10-28,1981.0,"1981-10-28T00:00:00",,"",,"",ישראל,אריאל,רווק,1.0,https://fs.knesset.gov.il/globaldocs/MK/924/1_924_2_2444.png?v=20201010,0,ח,1
925,טרכטנברג,מנואל,טרכטנברג מנואל,1950-09-21,1950.0,"",,"",,"1969-01-01T00:00:00",ארגנטינה,תל אביב,לא לרשום,3.0,https://fs.knesset.gov.il/globaldocs/MK/925/1_925_2_2451.png?v=20201010,0,ט,1
926,יונה,יוסי,יונה יוסי,1953-06-08,1953.0,"1953-06-08T00:00:00",,"",,"",ישראל,תל אביב,רווק,,https://fs.knesset.gov.il/globaldocs/MK/926/1_926_2_2458.png?v=20201010,0,י,1
927,ילין,חיים,ילין חיים,1958-08-12,1958.0,"",,"",,"1976-01-01T00:00:00",ארגנטינה,בארי,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/927/1_927_2_2465.png?v=20201010,0,י,1
928,כהן,אלי אליהו,כהן אלי אליהו,1972-10-03,1972.0,"1972-10-03T00:00:00",,"",,"",ישראל,חולון,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/928/1_928_2_2472.png?v=20201010,1,כ,1
929,לוי,ז`קי,לוי ז`קי,1960-10-28,1960.0,"",,"",,"",ישראל,בית שאן,נשוי,7.0,https://fs.knesset.gov.il/globaldocs/MK/929/1_929_2_2478.png?v=20201010,0,ל,1
930,מגל,ינון,מגל ינון,1969-04-27,1969.0,"",,"",,"",ישראל,תל אביב,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/930/1_930_2_2482.png?v=20201010,0,מ,1
931,מזוז,ירון,מזוז ירון,1962-07-11,1962.0,"1962-07-11T00:00:00",,"",,"",ישראל,קריית ביאליק,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/931/1_931_2_2487.png?v=20201010,0,מ,1
932,נגוסה,אברהם,נגוסה אברהם,1958-02-10,1958.0,"1958-02-10T00:00:00",,"",,"",אתיופיה,ירושלים,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/932/1_932_2_2494.png?v=20201010,0,נ,1
933,נחמיאס ורבין,איילת,נחמיאס ורבין איילת,1970-06-19,1970.0,"1970-06-19T00:00:00",,"",,"",ישראל,תל אביב,נשואה,3.0,https://fs.knesset.gov.il/globaldocs/MK/933/1_933_2_2501.png?v=20201010,0,נ,2
934,סבטלובה,קסניה,סבטלובה קסניה,1977-07-28,1977.0,"",,"",,"",ברית המועצות,מודיעין,נשואה,2.0,https://fs.knesset.gov.il/globaldocs/MK/934/1_934_2_2508.png?v=20201010,0,ס,2
935,סויד,רויטל,סויד רויטל,1967-08-17,1967.0,"",,"",,"",ישראל,רעננה,נשואה,4.0,https://fs.knesset.gov.il/globaldocs/MK/935/1_935_2_2515.png?v=20201010,0,ס,2
936,סמוטריץ',בצלאל,סמוטריץ' בצלאל,1980-02-27,1980.0,"1980-02-27T00:00:00",,"",,"",ישראל,קדומים,נשוי,5.0,https://fs.knesset.gov.il/globaldocs/MK/936/1_936_2_2522.png?v=20201010,1,ס,1
937,סעדי,אוסאמה,סעדי אוסאמה,1963-02-21,1963.0,"",,"",,"",ישראל,ירושלים,נשוי,5.0,https://fs.knesset.gov.il/globaldocs/MK/937/1_937_2_2529.png?v=20201010,1,ס,1
938,עודה,איימן,עודה איימן,1975-01-01,1975.0,"",,"",,"",ישראל,חיפה,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/938/1_938_2_2536.png?v=20201010,1,ע,1
939,עזריה,רחל,עזריה רחל,1977-12-21,1977.0,"1977-12-21T00:00:00",,"",,"",ישראל,ירושלים,נשואה,4.0,https://fs.knesset.gov.il/globaldocs/MK/939/1_939_2_2543.png?v=20201010,0,ע,2
940,עטר,דניאל,עטר דניאל,1958-01-05,1958.0,"",,"",,"",ישראל,גן נר,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/940/1_940_2_2549.png?v=20201010,0,ע,1
941,פולקמן,רועי,פולקמן רועי,1975-08-05,1975.0,"1975-08-05T00:00:00",,"",,"",ישראל,נס הרים,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/941/1_941_2_2554.png?v=20201010,0,פ,1
942,פלוסקוב,טלי,פלוסקוב טלי,1962-07-30,1962.0,"1962-07-30T00:00:00",,"",,"",מולדובה,ערד,לא לרשום,,https://fs.knesset.gov.il/globaldocs/MK/942/1_942_2_2561.png?v=20201010,1,פ,2
943,בוקר,נאוה,בוקר נאוה,1970-11-15,1970.0,"1970-11-15T00:00:00",,"",,"",ישראל,חדרה,אלמנה,,https://fs.knesset.gov.il/globaldocs/MK/943/1_943_2_2568.png?v=20201010,0,ב,2
944,קורן,נורית,קורן נורית,1960-02-24,1960.0,"1960-02-24T00:00:00",,"",,"",ישראל,הרצלייה,נשואה,4.0,https://fs.knesset.gov.il/globaldocs/MK/944/1_944_2_2575.png?v=20201010,0,ק,2
945,קיש,יואב,קיש יואב,1968-12-06,1968.0,"1968-12-06T00:00:00",,"",,"",ישראל,רמת גן,גרוש,3.0,https://fs.knesset.gov.il/globaldocs/MK/945/1_945_2_2582.png?v=20201010,1,ק,1
946,שאשא ביטון,יפעת,שאשא ביטון יפעת,1973-05-23,1973.0,"1973-05-23T00:00:00",,"",,"",ישראל,זכרון יעקב,נשואה,3.0,https://fs.knesset.gov.il/globaldocs/MK/946/1_946_2_2589.png?v=20201010,1,ש,2
948,תומא סלימאן,עאידה,תומא סלימאן עאידה,1964-07-16,1964.0,"",,"",,"",ישראל,עכו,אלמנה,2.0,https://fs.knesset.gov.il/globaldocs/MK/948/1_948_2_2596.png?v=20201010,1,ת,2
949,גבאי,אבי,גבאי אבי,1967-02-22,1967.0,"1967-02-22T00:00:00",,"",,"",ישראל,תל אביב,לא לרשום,3.0,https://fs.knesset.gov.il/globaldocs/MK/949/1_949_2_11170.png?v=20201010,0,ג,1
950,השכל,שרן מרים,השכל שרן מרים,1984-04-03,1984.0,"1984-04-03T00:00:00",,"",,"",קנדה,כפר סבא,נשואה,,https://fs.knesset.gov.il/globaldocs/MK/950/1_950_2_2606.png?v=20201010,1,ה,2
951,פורר,עודד,פורר עודד,1977-05-30,1977.0,"1977-05-30T00:00:00",,"",,"",ישראל,רחובות,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/951/1_951_2_2613.png?v=20201010,1,פ,1
952,כהן פארן,יעל,כהן פארן יעל,1973-10-12,1973.0,"1973-10-13T00:00:00",,"",,"",ישראל,פרדס חנה-כרכור,נשואה,3.0,https://fs.knesset.gov.il/globaldocs/MK/952/1_952_2_2620.png?v=20201010,0,כ,2
953,אוחנה,אמיר,אוחנה אמיר,1976-03-15,1976.0,"1976-03-15T00:00:00",,"",,"",ישראל,תל אביב,בזוגיות,1.0,https://fs.knesset.gov.il/globaldocs/MK/953/1_953_2_2627.png?v=20201010,2,א,1
954,גואטה,יגאל ,גואטה יגאל ,1966-03-18,1966.0,"1966-03-18T00:00:00",,"",,"",ישראל,בני ברק,נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/954/1_954_2_2634.png?v=20201010,0,ג,1
955,גליק,יהודה יהושע,גליק יהודה יהושע,1965-11-20,1965.0,"1965-11-20T00:00:00",,"",,"",ארצות הברית,עתניאל,אלמן,8.0,https://fs.knesset.gov.il/globaldocs/MK/955/1_955_2_2641.png?v=20201010,0,ג,1
956,מלינובסקי קונין,יוליה,מלינובסקי קונין יוליה,1975-09-05,1975.0,"1975-09-05T00:00:00",,"",,"1998-01-01T00:00:00",אוקראינה,חולון,נשואה,2.0,https://fs.knesset.gov.il/globaldocs/MK/956/1_956_2_2648.png?v=20201010,1,מ,2
957,מלכיאלי,מיכאל ,מלכיאלי מיכאל ,1982-10-07,1982.0,"1982-10-07T00:00:00",,"",,"",ישראל,ירושלים,נשוי,5.0,https://fs.knesset.gov.il/globaldocs/MK/957/1_957_2_2655.png?v=20201010,1,מ,1
958,אזברגה,ג'מעה ,אזברגה ג'מעה ,1956-08-15,1956.0,"",,"",,"",ישראל,לקיה,נשוי,9.0,https://fs.knesset.gov.il/globaldocs/MK/958/1_958_2_2662.png?v=20201010,0,א,1
959,אלחרומי,סעיד,אלחרומי סעיד,1972-01-10,1972.0,"",,"",,"",ישראל,שגב שלום,לא לרשום,,https://fs.knesset.gov.il/globaldocs/MK/959/1_959_2_2669.png?v=20201010,1,א,1
960,סיידה ,דן,סיידה  דן,1959-04-26,1959.0,"1959-04-26T00:00:00",,"",,"",ישראל,כפר חושן,נשוי,6.0,https://fs.knesset.gov.il/globaldocs/MK/960/1_960_2_2675.png?v=20201010,0,ס,1
961,חג'אזי,אבראהים ,חג'אזי אבראהים ,1977-07-22,1977.0,"",,"",,"",ישראל,"",נשוי,3.0,https://fs.knesset.gov.il/globaldocs/MK/961/1_961_2_2677.png?v=20201010,0,ח,1
962,סעד,סאלח,סעד סאלח,1963-07-20,1963.0,"",,"",,"",ישראל,בית ג'ן,נשוי,5.0,https://fs.knesset.gov.il/globaldocs/MK/962/1_962_2_2682.png?v=20201010,0,ס,1
963,פדידה,לאה,פדידה לאה,1968-09-06,1968.0,"",,"",,"",ישראל,יקנעם עלית,נשואה,2.0,https://fs.knesset.gov.il/globaldocs/MK/963/1_963_2_2689.png?v=20201010,0,פ,2
964,עטאונה,יוסף,עטאונה יוסף,1966-10-25,1966.0,"",,"",,"",ישראל,"",לא לרשום,3.0,https://fs.knesset.gov.il/globaldocs/MK/964/1_964_2_2696.png?v=20201010,0,ע,1
968,יונס,ואאל,יונס ואאל,1963-01-31,1963.0,"",,"",,"",ישראל,"",נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/968/1_968_2_2711.png?v=20201010,0,י,1
970,אזולאי,ינון,אזולאי ינון,1979-07-10,1979.0,"1979-07-10T00:00:00",,"",,"",ישראל,אשדוד,"",5.0,https://fs.knesset.gov.il/globaldocs/MK/970/1_970_2_2721.png?v=20201010,1,א,1
971,אבו רחמון,ניבין,אבו רחמון ניבין,1981-11-24,1981.0,"",,"",,"",ישראל,כפר ריינה,נשואה,2.0,https://fs.knesset.gov.il/globaldocs/MK/971/1_971_2_10680.png?v=20201010,0,א,2
972,מארק,אוסנת הילה,מארק אוסנת הילה,1967-09-22,1967.0,"1967-09-22T00:00:00",,"",,"",ישראל,מעלה אדומים,נשואה,3.0,https://fs.knesset.gov.il/globaldocs/MK/972/1_972_2_10777.png?v=20201010,1,מ,2
973,סיום,פנתהון,סיום פנתהון,1971-08-20,1971.0,"",,"",,"1984-01-01T00:00:00",אתיופיה,"",נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/973/1_973_2_10842.png?v=20201010,0,ס,1
974,ברקת,ניר,ברקת ניר,1959-10-19,1959.0,"1959-10-19T00:00:00",,"",,"",ישראל,ירושלים,"",,https://fs.knesset.gov.il/globaldocs/MK/974/1_974_2_12275.png?v=20201010,1,ב,1
975,ניסנקורן,אבי,ניסנקורן אבי,1967-03-20,1967.0,"1967-03-20T00:00:00",,"",,"",ישראל,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/975/1_975_2_11185.png?v=20201010,1,נ,1
976,כץ,אופיר,כץ אופיר,1980-05-19,1980.0,"1980-05-19T00:00:00",,"",,"",ישראל,עפולה,נשוי,2.0,https://fs.knesset.gov.il/globaldocs/MK/976/1_976_2_11200.png?v=20201010,1,כ,1
977,סופר,אופיר,סופר אופיר,1974-08-01,1974.0,"1974-08-01T00:00:00",,"",,"",ישראל,טפחות,"",7.0,https://fs.knesset.gov.il/globaldocs/MK/977/1_977_2_11189.png?v=20201010,1,ס,1
978,פרקש הכהן,אורית,פרקש הכהן אורית,1970-12-29,1970.0,"1970-12-29T00:00:00",,"",,"",ישראל,ירושלים,"",4.0,https://fs.knesset.gov.il/globaldocs/MK/978/1_978_2_11198.png?v=20201010,2,פ,2
979,פרומן,אורלי,פרומן אורלי,1955-06-14,1955.0,"1955-06-14T00:00:00",,"",,"",ישראל,כפר סבא,"",3.0,https://fs.knesset.gov.il/globaldocs/MK/979/1_979_2_11196.png?v=20201010,1,פ,2
980,ברביבאי,אורנה,ברביבאי אורנה,1962-09-05,1962.0,"1962-09-05T00:00:00",,"",,"",ישראל,תל אביב,"",3.0,https://fs.knesset.gov.il/globaldocs/MK/980/1_980_2_12271.png?v=20201010,1,ב,2
981,גינזבורג,איתן,גינזבורג איתן,1977-01-25,1977.0,"1977-01-25T00:00:00",,"",,"",ארגנטינה,רעננה,"",2.0,https://fs.knesset.gov.il/globaldocs/MK/981/1_981_2_12277.png?v=20201010,1,ג,1
982,שוסטר,אלון,שוסטר אלון,1957-03-02,1957.0,"1957-03-02T00:00:00",,"",,"",ישראל,מפלסים,"",,https://fs.knesset.gov.il/globaldocs/MK/982/1_982_2_11203.png?v=20201010,2,ש,1
983,אבידר,אלי,אבידר אלי,1964-12-03,1964.0,"1964-12-03T00:00:00",,"",,"",מצרים,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/983/1_983_2_11167.png?v=20201010,1,א,1
985,שחאדה,אנטאנס,שחאדה אנטאנס,1972-05-25,1972.0,"",,"",,"",ישראל,עוספיא,"",6.0,https://fs.knesset.gov.il/globaldocs/MK/985/1_985_2_12354.png?v=20201010,1,ש,1
986,זמיר,אסף,זמיר אסף,1980-08-31,1980.0,"1980-08-31T00:00:00",,"",,"",ישראל,תל אביב,"",,https://fs.knesset.gov.il/globaldocs/MK/986/1_986_2_12280.png?v=20201010,1,ז,1
987,קלנר,אריאל,קלנר אריאל,1980-07-05,1980.0,"1980-07-05T00:00:00",,"",,"",ישראל,חיפה,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/987/1_987_2_11199.png?v=20201010,1,ק,1
988,גנץ,בני,גנץ בני,1959-06-09,1959.0,"1959-06-09T00:00:00",,"",,"",ישראל,ראש העין,"",4.0,https://fs.knesset.gov.il/globaldocs/MK/988/1_988_2_12348.png?v=20201010,1,ג,1
989,אשכנזי,גבי,אשכנזי גבי,1954-02-25,1954.0,"1954-02-25T00:00:00",,"",,"",ישראל,כפר סבא,"",2.0,https://fs.knesset.gov.il/globaldocs/MK/989/1_989_2_12342.png?v=20201010,1,א,1
990,יברקן,דסטה גדי,יברקן דסטה גדי,1981-01-01,1981.0,"1981-01-01T00:00:00",,"",,"1991-01-01T00:00:00",אתיופיה,רחובות,"",,https://fs.knesset.gov.il/globaldocs/MK/990/1_990_2_11177.png?v=20201010,1,י,1
991,יזבק,היבה,יזבק היבה,1985-07-08,1985.0,"",,"",,"",ישראל,נצרת,"",1.0,https://fs.knesset.gov.il/globaldocs/MK/991/1_991_2_11178.png?v=20201010,1,י,2
992,עטייה,חוה אתי,עטייה חוה אתי,1960-02-12,1960.0,"1960-06-12T00:00:00",,"",,"",ישראל,רמת גן,"",,https://fs.knesset.gov.il/globaldocs/MK/992/1_992_2_11192.png?v=20201010,1,ע,2
993,רוסו,טל,רוסו טל,1959-09-27,1959.0,"1959-09-27T00:00:00",,"",,"",ישראל,תל אביב,רווק,,https://fs.knesset.gov.il/globaldocs/MK/993/1_993_2_12292.png?v=20201010,0,ר,1
994,סובה,יבגני,סובה יבגני,1980-08-29,1980.0,"1980-08-29T00:00:00",,"",,"",אוקראינה,"","",2.0,https://fs.knesset.gov.il/globaldocs/MK/994/1_994_2_11188.png?v=20201010,1,ס,1
995,סגלוביץ',יואב,סגלוביץ' יואב,1959-04-23,1959.0,"1959-04-23T00:00:00",,"",,"",ישראל,"","",3.0,https://fs.knesset.gov.il/globaldocs/MK/995/1_995_2_11187.png?v=20201010,1,ס,1
996,טסלר,יעקב,טסלר יעקב,1973-06-27,1973.0,"1973-06-27T00:00:00",,"",,"",ישראל,אשדוד,נשוי,6.0,https://fs.knesset.gov.il/globaldocs/MK/996/1_996_2_11175.png?v=20201010,1,ט,1
997,הנדל,יועז,הנדל יועז,1975-05-22,1975.0,"1975-05-22T00:00:00",,"",,"",ישראל,נס הרים,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/997/1_997_2_11174.png?v=20201010,1,ה,1
998,להב הרצנו,יוראי,להב הרצנו יוראי,1988-08-05,1988.0,"1988-08-05T00:00:00",,"",,"",ישראל,תל אביב,"",,https://fs.knesset.gov.il/globaldocs/MK/998/1_998_2_11182.png?v=20201010,1,ל,1
999,שי,יזהר,שי יזהר,1963-07-16,1963.0,"1963-07-16T00:00:00",,"",,"",ישראל,קדימה-צורן,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/999/1_999_2_11208.png?v=20201010,2,ש,1
1000,טרופר,חילי,טרופר חילי,1978-04-22,1978.0,"1978-04-22T00:00:00",,"",,"",ישראל,נס הרים,נשוי,4.0,https://fs.knesset.gov.il/globaldocs/MK/1000/1_1000_2_11176.png?v=20201010,2,ט,1
1001,פינדרוס,יצחק זאב,פינדרוס יצחק זאב,1971-07-20,1971.0,"1971-07-20T00:00:00",,"",,"",ישראל,ירושלים,נשוי,6.0,https://fs.knesset.gov.il/globaldocs/MK/1001/1_1001_2_11194.png?v=20201010,1,פ,1
1002,גולן,מאי,גולן מאי,1986-05-03,1986.0,"1986-05-03T00:00:00",,"",,"",ישראל,תל אביב,"",,https://fs.knesset.gov.il/globaldocs/MK/1002/1_1002_2_11171.png?v=20201010,1,ג,2
1003,ביטון,מיכאל מרדכי,ביטון מיכאל מרדכי,1970-02-03,1970.0,"1970-02-03T00:00:00",,"",,"",ישראל,ירוחם,"",5.0,https://fs.knesset.gov.il/globaldocs/MK/1003/1_1003_2_11169.png?v=20201010,2,ב,1
