LawID,TypeID,TypeDesc,SubTypeID,SubTypeDesc,KnessetNum,Name,PublicationDate,PublicationSeriesID,PublicationSeriesDesc,MagazineNumber,PageNumber,LastUpdatedDate
2069414,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת הקצבה נוספת (1943-1944), 1944",12/28/1944 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1380,תוס' 1 - 1380,11/4/2018 16:22
2069415,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת המשטרה (תיקון), 1945",3/8/1945 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1395,תוס' 1 - 1395,4/3/2019 13:24
2069416,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת מועצה משפטית (תיקון), 1945",3/8/1945 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1395,תוס' 1 - 1395,4/2/2019 12:59
2069417,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת עורכי הדין (תיקון), 1945",3/8/1945 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1395,תוס' 1 - 1395,5/21/2019 11:06
2069418,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת קופת התגמולים (תיקון), 1945",3/8/1945 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1395,תוס' 1 - 1395,6/11/2019 11:22
2069419,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת הטבק (תיקון), 1945",4/2/1945 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1400,תוס' 1 - 1400,4/1/2019 13:49
2069420,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת המשפטים הממשלתיים (תיקון), 1945",4/2/1945 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1400,תוס' 1 - 1400,4/3/2019 13:36
2069421,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת הפירושים, 1945",4/2/1945 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1400,תוס' 1 - 1400,5/14/2019 14:23
2069422,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת מלווה המלחמה (אגרות חוב למוכ""ז), 1945",4/2/1945 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1400,תוס' 1 - 1400,10/31/2018 10:40
2069423,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת מס ההכנסה (תיקון), 1945",4/2/1945 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1400,תוס' 1 - 1400,4/14/2019 13:43
2069424,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת מס הרכוש החקלאי (תיקון), 1945",4/2/1945 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1400,תוס' 1 - 1400,4/14/2019 14:05
2069426,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת מס הרכוש העירוני (תיקון), 1945",4/2/1945 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1400,תוס' 1 - 1400,5/15/2019 13:15
2069427,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת עיריות (תיקון), 1945",4/2/1945 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1400,תוס' 1 - 1400,4/14/2019 11:44
2069428,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת שטרי האוצר הפלשתינאיים (א""י) (תיקון), 1945",4/2/1945 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1400,תוס' 1 - 1400,6/11/2019 11:54
2069429,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת שטרי החליפים (תיקון), 1945",4/2/1945 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1400,תוס' 1 - 1400,6/11/2019 11:55
2069430,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת מלווה המלחמה (אגרות חוב למוכ""ז) (מס' 2), 1945",5/13/1945 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1409,תוס' 1 - 1409,10/31/2018 10:30
2069433,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת הפיצויים לעובדים (הגדלות זמניות), 1945",7/11/1945 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1423,תוס' 1 - 1423,5/14/2019 12:16
2069434,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת ההלוואות על יבול הדרים (ערבות ממשלה), 1945",7/28/1945 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1427,תוס' 1 - 1427,3/20/2019 13:47
2069435,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת כנסת ישראל (מועצת רבנות ראשית) (הקניית תוקף), 1945",7/28/1945 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1427,תוס' 1 - 1427,6/17/2019 13:48
2069436,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת מועצות המלאכות, 1945",7/28/1945 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1427,תוס' 1 - 1427,4/11/2019 13:49
2069437,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת מס הכנסת מלחמה (מס רווחי חברות), 1945",7/28/1945 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1427,תוס' 1 - 1427,4/14/2019 13:57
2069444,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת מעשרות (תמורה) (תיקון), 1945",7/28/1945 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1427,תוס' 1 - 1427,4/3/2019 13:01
2069445,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת המלאכות והתעשיות (הסדר) (תיקון), 1945",9/4/1945 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1436,תוס' 1 - 1436,4/3/2019 11:44
2069446,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת מחלקת העבודה (תיקון), 1945",9/4/1945 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1436,תוס' 1 - 1436,6/18/2019 14:01
2069447,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת קופת תגמולים (תיקון מס' 2), 1945",9/4/1945 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1436,תוס' 1 - 1436,6/11/2019 11:22
2069448,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת תחיקת ההגנה (הכללה בפקודות מסויימות), 1945",9/4/1945 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1436,תוס' 1 - 1436,4/14/2019 11:47
2069450,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת תקנות העברת קרקעות (דמים) (תיקון), 1945",9/6/1945 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1437,תוס' 1 - 1437,6/17/2019 11:59
2069451,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת אגרות חוב למוכ""ז (התכוננות מועצת), 1945",11/24/1945 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1457,תוס' 1 - 1457,10/31/2018 10:21
2069453,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת הסודות הרשמיים (תיקון), 1945",11/24/1945 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1457,תוס' 1 - 1457,4/8/2019 14:07
2069454,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת הפירושים (תיקון), 1945",11/24/1945 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1457,תוס' 1 - 1457,5/14/2019 14:24
2069455,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת חיל ספר של עבר הירדן מזרחה (תיקון), 1945",11/24/1945 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1457,תוס' 1 - 1457,6/17/2019 13:02
2069456,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת סמים מסוכנים (הקניית תוקף לתקנות), 1945",11/24/1945 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1457,תוס' 1 - 1457,4/11/2019 13:53
2069457,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת הקצבה נוספת (1944-1945), 1945",11/24/1945 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1457,תוס' 1 - 1457,11/4/2018 16:26
2069458,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת המדידות (תיקון), 1946",2/5/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1472,תוס' 1 - 1472,4/2/2019 9:52
2069459,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת המשטרה (תיקון), 1946",2/5/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1472,תוס' 1 - 1472,4/3/2019 13:24
2069460,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת הפנסיות (תיקון), 1946",2/5/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1472,תוס' 1 - 1472,5/20/2019 15:22
2069461,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת הקרקעות (סידור זכות הקניין) (תיקון), 1946",2/5/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1472,תוס' 1 - 1472,6/16/2019 12:55
2069462,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת מס בעלי החיים (תיקון), 1946",2/5/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1472,תוס' 1 - 1472,4/14/2019 13:05
2069463,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת מס הבולים (תיקון), 1946",2/5/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1472,תוס' 1 - 1472,4/14/2019 13:41
2069464,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת משטרה ובתי סוהר (הפרדה) (קביעות שונות), 1946",2/5/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1472,תוס' 1 - 1472,5/14/2019 14:25
2069465,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת פנסיות לאלמנות ויתומים (תיקון), 1946",2/5/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1472,תוס' 1 - 1472,5/27/2019 16:41
2069468,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת הקצבה (1945-1946), 1946",2/5/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1472,תוס' 1 - 1472,11/4/2018 16:20
2069472,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת השפיטה האזרחית של חברי החילות (תיקון), 1946",2/23/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1477,תוס' 1 - 1477,4/3/2019 13:31
2069473,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת מס הרכוש העירוני (תיקון), 1946",2/23/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1477,תוס' 1 - 1477,5/15/2019 13:15
2069474,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת צמצום שכר דירה (בתי מגורים) (תיקון), 1946",2/23/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1477,תוס' 1 - 1477,3/18/2019 13:03
2069475,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת שיפוט בתי משפט השלום (תיקון), 1946",2/23/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1477,תוס' 1 - 1477,6/16/2019 10:16
2069477,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת אמנת חברת קו-הצינור טראנס-ערבי, 1946",3/31/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1485,תוס' 1 - 1485,10/31/2018 10:55
2069478,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת הפרוצדורה הפלילית (שפיטה לפי כתב האשמה) (תיקון), 1946",3/31/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1485,תוס' 1 - 1485,6/16/2019 11:05
2069479,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת מחלקת העבודה (תיקון), 1946",3/31/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1485,תוס' 1 - 1485,6/18/2019 14:01
2069480,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת מכירת משקאות משכרים (תיקון), 1946",3/31/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1485,תוס' 1 - 1485,6/18/2019 14:04
2069481,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת מס ההכנסה (תיקון), 1946",3/31/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1485,תוס' 1 - 1485,4/14/2019 13:43
2069483,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת משקאות משכרים (ייצור ומכירה) (תיקון), 1946",3/31/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1485,תוס' 1 - 1485,4/3/2019 13:38
2069484,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת רשימות השומה העירוניות (קביעות זמניות), 1946",3/31/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1485,תוס' 1 - 1485,4/14/2019 11:54
2069485,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת אגרות חוב למוכ""ז, 1946",4/18/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1488,תוס' 1 - 1488,10/31/2018 10:30
2069486,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת לקיחה באנגרייה וכו' (קביעות משלימות), 1946",4/18/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1488,תוס' 1 - 1488,6/17/2019 13:56
2069487,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת שיפוט בתי משפט השלום (תיקון מס' 2), 1946",4/18/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1488,תוס' 1 - 1488,6/16/2019 10:16
2069489,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת דיג (תיקון), 1946",5/14/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1492,תוס' 1 - 1492,3/18/2019 13:09
2069491,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת הארכת הזמן, 1946",5/14/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1492,תוס' 1 - 1492,3/13/2019 12:44
2069493,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת המועצה הבריטית, 1946",5/14/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1492,תוס' 1 - 1492,4/2/2019 12:59
2069495,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת הקרקעות (רכישה לצורכי ציבור) (תיקון), 1946",5/14/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1492,תוס' 1 - 1492,6/16/2019 13:01
2069496,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת הטבק (תיקון), 1946",5/20/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1494,תוס' 1 - 1494,4/1/2019 13:49
2069497,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת הלוואות על יבול הדרים (ערבות הממשלה), 1946",5/20/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1494,תוס' 1 - 1494,3/20/2019 13:49
2069498,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת בריאות העם (תיקון), 1946",6/29/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1502,תוס' 1 - 1502,3/7/2019 13:39
2069499,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת הירושה (תיקון), 1946",6/29/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1502,תוס' 1 - 1502,4/1/2019 14:00
2069500,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת העדות (תיקון), 1946",6/29/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1502,תוס' 1 - 1502,4/14/2019 10:53
2069501,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת הפיצויים (הגנה) (תיקון), 1946",6/29/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1502,תוס' 1 - 1502,5/14/2019 11:21
2069503,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת הגבלת שכר הדירה (דירות) (תיקון מס' 2), 1946",8/16/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1517,תוס' 1 - 1517,3/18/2019 13:04
2069505,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת החופים (תיקון), 1946",8/16/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1517,תוס' 1 - 1517,3/26/2019 13:52
2069506,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת הפנסיות (תיקון) (מס' 2), 1946",8/16/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1517,תוס' 1 - 1517,5/20/2019 15:23
2069507,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת השפיטה האזרחית של חברי החילות (תיקון מס' 2), 1946",8/16/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1517,תוס' 1 - 1517,4/3/2019 13:31
2069509,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת חוקרי סיבות מוות (תיקון), 1946",8/16/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1517,תוס' 1 - 1517,6/17/2019 12:07
2069511,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת מס ההכנסה (תיקון מס' 2), 1946",8/16/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1517,תוס' 1 - 1517,4/14/2019 13:43
2069512,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת שיווק פרי ההדר, 1946",8/16/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1517,תוס' 1 - 1517,6/16/2019 10:06
2069513,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת החופים (תיקון מס' 2), 1946",9/30/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1525,תוס' 1 - 1525,3/26/2019 13:52
2069517,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת הפירושים (תיקון), 1946",9/30/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1525,תוס' 1 - 1525,5/14/2019 14:25
2069518,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת השחרור בערבות (תיקון), 1946",9/30/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1525,תוס' 1 - 1525,6/13/2019 11:25
2069519,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת שיווק פרי ההדר, (תיקון), 1946",9/30/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1525,תוס' 1 - 1525,6/16/2019 10:07
2069520,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת הקצבה (1946-1947), 1946",9/30/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1525,תוס' 1 - 1525,11/4/2018 16:21
2069525,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת החוק הפלילי (תיקון), 1946",11/20/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1536,תוס' 1 - 1536,4/1/2019 13:20
2069526,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת העתיקות (תיקון), 1946",11/20/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1536,תוס' 1 - 1536,5/5/2019 13:36
2069528,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת הפיקוח על פרי הדר (תיקון), 1946",11/20/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1536,תוס' 1 - 1536,5/14/2019 13:25
2069529,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת הפנסיות (שירות מלחמה) (תיקון), 1946",11/20/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1536,תוס' 1 - 1536,5/15/2019 13:51
2069530,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת הקרקעות (רכישה לצורכי ציבור) (תיקון מס' 2), 1946",11/20/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1536,תוס' 1 - 1536,6/16/2019 13:01
2069531,6002,חוק בן חיצוני,6043,מנדטורי,,"פקודת הרשמים (תיקון), 1946",11/20/1946 0:00,6078,עיתון רשמי מנדטורי,תוס' 1 - 1536,תוס' 1 - 1536,6/17/2019 10:01
